0,1,leaning
1192,0,antitrump
3786,1,antitrump
2932,2,protrump
5577,3,antitrump
1544,4,antitrump
3009,5,antitrump
953,6,neutral
4125,7,protrump
4748,8,protrump
2751,9,protrump
5163,10,protrump
3974,11,protrump
4677,12,antitrump
5274,13,antitrump
2658,14,antitrump
3687,15,antitrump
6024,16,antitrump
0,17,protrump
891,18,antitrump
1043,19,protrump
2645,20,antitrump
6182,21,protrump
395,22,antitrump
2276,23,protrump
1,24,antitrump
2,25,protrump
3,26,antitrump
3798,27,antitrump
233,28,neutral
4,29,antitrump
4446,30,antitrump
4577,31,protrump
5415,32,antitrump
1155,8748,protrump
3464,33,antitrump
1432,34,protrump
4604,35,antitrump
164,36,neutral
5,37,antitrump
6,38,protrump
7,39,antitrump
6891,40,protrump
8,41,protrump
9,42,protrump
6660,15454,antitrump
10,43,protrump
242,44,antitrump
5471,45,antitrump
5665,46,antitrump
3943,47,antitrump
6936,48,antitrump
5081,49,antitrump
11,50,antitrump
6339,51,antitrump
12,52,antitrump
13,53,antitrump
4579,54,antitrump
14,55,antitrump
4987,56,antitrump
15,57,antitrump
1745,58,protrump
794,59,protrump
16,60,antitrump
17,61,protrump
3266,62,antitrump
1586,63,protrump
9,64,antitrump
346,65,protrump
2614,66,protrump
3032,67,antitrump
1672,68,antitrump
18,46663,protrump
19,69,antitrump
5103,70,antitrump
20,71,protrump
21,72,antitrump
22,73,antitrump
1375,74,protrump
11,75,antitrump
1083,76,protrump
23,77,protrump
24,78,antitrump
3554,79,antitrump
476,80,antitrump
4549,81,antitrump
6685,82,protrump
2332,83,protrump
25,84,antitrump
26,85,antitrump
27,86,antitrump
28,87,antitrump
29,88,antitrump
4605,89,protrump
3526,90,protrump
5291,91,antitrump
30,92,protrump
6075,93,neutral
3125,94,protrump
1499,95,antitrump
31,96,antitrump
2339,97,protrump
5412,98,antitrump
32,99,protrump
33,100,antitrump
34,101,protrump
2235,102,antitrump
35,103,antitrump
36,104,protrump
1514,105,antitrump
4542,106,protrump
4130,107,antitrump
4409,108,protrump
2496,109,neutral
37,110,antitrump
5974,111,protrump
1491,112,antitrump
3181,113,protrump
1076,114,protrump
3395,115,protrump
2944,116,neutral
1516,117,antitrump
5253,118,protrump
3612,119,antitrump
1232,11204,protrump
38,120,protrump
6806,121,antitrump
1490,122,neutral
848,123,antitrump
39,124,antitrump
40,125,antitrump
41,126,protrump
264,127,antitrump
42,128,protrump
3519,129,protrump
6034,130,antitrump
