121,74,1
74,184,17
74,407,1
74,0,2
74,777,1
74,3666,3
74,375,1
74,558,1
74,5287,1
168,74,2
74,125,1
74,145,4
57,74,1
74,997,1
74,254,5
169,74,1
53,74,5
74,34,1
74,279,1
74,276,1
1629,74,1
74,72,2
74,369,1
74,150,2
74,499,1
74,107,3
74,350,3
74,811,2
74,271,3
75,74,3
74,282,5
74,1437,1
141,74,3
74,8592,2
1996,74,3
39,74,2
74,373,1
45,74,1
52,74,1
74,559,3
74,186,2
149,74,3
74,106,1
170,74,1
74,536,2
74,15,6
74,70,1
74,292,1
74,8109,3
460,171,1
5,171,3
171,40,1
5,160,4
160,560,5
172,130,1
75,1239,3
1239,373,4
1585,1239,2
1239,3666,2
1239,271,2
145,1239,3
173,273,2
108,561,1
108,130,2
108,562,1
2356,108,3
108,563,1
460,108,1
108,273,2
108,72,3
108,15,1
108,359,1
10,108,16
108,32,1
108,70,1
108,23,2
17,108,1
958,108,7
108,20,2
174,271,2
174,369,2
45,174,1
174,564,2
175,174,1
176,174,1
174,70,2
53,174,1
174,275,1
174,8827,1
174,304,2
174,98,1
174,145,1
177,174,1
174,277,1
178,527,2
130,527,1
147,271,4
147,84,1
147,418,5
147,192,1
179,147,1
169,147,1
147,4982,2
147,304,1
147,1293,1
147,254,3
147,284,2
6801,147,4
147,777,1
147,289,2
147,429,1
147,4795,2
94,147,1
147,222,3
147,130,1
958,147,3
180,147,2
369,147,4
19,147,2
11,147,1
147,26,1
147,504,2
181,182,7
182,291,13
369,777,3
183,777,1
184,777,3
92,777,3
185,777,5
186,777,1
67,777,1
71,777,1
168,777,1
77,777,1
4982,777,4
187,777,3
777,524,1
145,777,1
811,777,2
58,777,1
1585,777,1
78,777,1
1293,777,1
122,777,4
1996,777,1
73,777,1
777,429,1
97,777,1
42,565,1
168,97,1
121,97,1
97,4982,1
174,97,1
1585,97,1
8592,97,1
149,97,1
75,97,3
8,566,6
1937,4908,7
1937,100,1
1937,3,4
99,2822,2
10,2822,3
188,40,1
189,188,1
190,373,2
191,567,2
192,100,3
53,100,3
369,100,3
100,568,2
145,100,7
1293,100,1
75,100,1
193,100,2
1160,100,2
107,100,1
1724,100,1
122,100,1
1321,100,1
100,820,1
147,100,1
100,305,1
2178,100,3
194,100,3
195,367,1
367,518,5
196,8109,8
38,196,3
10,197,2
197,8109,1
68,65,1
68,66,1
68,569,1
68,570,1
68,48,1
68,130,1
198,311,1
198,1394,3
198,571,1
52,198,1
198,369,5
198,10,6
198,225,1
198,572,2
198,350,1
198,195,3
198,23,1
69,2132,3
71,285,1
80,71,2
71,1630,2
71,283,3
71,145,2
71,3666,2
199,27,1
27,214,1
12,27,2
38,27,4
27,425,1
200,391,5
200,67,7
200,130,2
10,200,2
200,205,1
76,200,3
93,573,1
1239,103,1
201,103,1
202,8109,2
60,329,4
203,574,1
121,82,1
82,150,10
82,460,2
82,122,2
498,20,2
20,130,1
480,20,1
28,20,2
369,20,4
10,20,5
20,305,1
69,35,2
35,575,1
35,1394,2
498,35,1
3,35,1
35,297,1
35,576,1
52,35,1
10,35,2
35,8109,1
35,251,2
35,18,1
12,958,2
958,130,1
958,25,2
958,369,1
958,309,2
958,34,1
958,23,1
204,63,1
2178,8109,7
16,8109,8
205,8109,3
117,8109,1
206,8109,1
207,8109,1
208,8109,1
120,8109,1
209,8109,4
113,8109,10
210,8109,1
39,8109,1
157,8109,1
185,8109,1
8109,98,1
80,8109,1
211,8109,1
145,8109,1
6928,8109,1
10,8109,22
34,8109,1
28,8109,2
11,8109,3
212,8109,2
369,8109,6
213,8109,9
2356,8109,3
19,8109,7
199,8109,5
2822,8109,1
820,8109,2
130,8109,4
22,8109,2
12,8109,8
25,8109,15
137,8109,1
480,8109,6
214,8109,1
4888,8109,1
146,8109,1
32,8109,3
27,8109,3
215,8109,2
216,8109,1
132,8109,1
38,8109,3
217,8109,1
218,8109,3
37,8109,2
504,8109,1
104,8109,1
9751,8109,1
219,8109,1
2479,8109,1
220,577,2
84,220,1
221,220,1
222,220,3
220,107,1
223,220,1
220,547,1
220,3562,1
4,326,2
145,326,2
20,1321,3
2356,1321,10
2178,1321,9
16,1321,1
202,1321,1
1321,130,2
224,1321,1
1321,34,1
10,1321,2
1321,13,1
70,1321,1
225,1321,1
219,1321,2
32,1321,4
25,1321,6
226,1321,1
209,102,1
102,284,1
102,122,2
102,83,3
102,5417,3
227,388,2
227,483,4
228,578,1
5,65,1
5,2178,2
5,373,6
5,579,1
5,561,1
5,19,1
5,104,2
5,130,6
5,339,1
5,580,1
5,581,1
5,257,2
5,2161,2
5,259,4
5,281,1
5,2234,1
5,165,1
5,49,1
5,1394,1
5,486,2
5,408,1
5,273,1
5,582,1
5,3378,3
5,518,5
5,583,1
5,584,2
5,585,2
5,34,1
5,156,1
5,5434,2
5,460,6
5,137,1
5,479,2
5,60,3
5,249,2
5,586,1
5,587,2
5,271,3
5,67,5
5,108,1
5,215,2
5,256,1
369,588,2
229,314,3
1630,576,2
3562,576,1
2623,3517,2
230,231,1
231,3742,1
3,231,3
85,231,1
231,2672,1
146,231,1
70,231,1
232,130,1
232,589,8
232,4,1
233,232,1
234,232,3
235,232,1
236,232,1
237,232,1
130,560,2
25,560,4
1630,20,1
1630,580,1
1630,257,1
1630,433,1
54,1630,1
1630,590,1
1630,481,1
42,1630,1
460,1630,1
238,1630,3
239,1630,1
69,1630,1
92,1630,1
1630,1328,2
1630,451,7
1630,34,1
1630,373,2
141,1630,3
1630,100,1
52,1630,1
1630,1884,1
1630,4908,4
77,1630,3
1630,220,2
1630,402,1
1630,401,5
80,1630,3
1630,414,4
183,1630,1
1630,533,1
146,1630,8
1630,184,2
1630,83,2
1630,374,1
1630,6928,1
1630,285,1
194,1630,1
120,1630,1
121,1630,2
1630,125,3
1630,107,6
193,1630,5
1630,429,1
51,1630,2
179,1630,1
1630,279,1
94,1630,1
1630,3924,1
1630,231,1
240,1630,1
1630,2576,1
1630,1437,1
53,1630,1
241,1630,1
1630,150,5
1630,591,1
0,1630,1
1630,98,1
242,1630,1
1630,8592,1
243,1630,3
1630,6936,1
39,1630,1
76,1630,2
209,1630,1
1630,254,1
1630,3666,1
1311,26,1
16,26,3
26,3562,1
26,358,1
1466,26,2
25,26,2
3718,26,1
146,26,1
26,352,3
26,430,2
26,130,1
244,6812,5
245,244,4
244,311,1
12,244,12
244,40,2
246,244,1
247,244,4
60,592,2
460,540,4
647,540,2
15,540,2
248,540,5
249,540,1
214,540,2
10,540,1
2479,540,1
16,540,4
250,540,3
1237,540,1
15,536,3
251,536,2
120,186,1
186,4795,1
186,4982,5
94,186,5
186,402,1
186,105,3
369,186,1
183,186,1
75,186,6
186,150,2
186,451,2
186,277,3
186,273,2
186,83,2
186,67,2
186,145,2
186,107,3
1996,186,2
186,185,2
186,254,1
186,410,2
186,3599,1
186,279,1
186,1231,1
186,271,1
186,274,1
3,186,1
146,186,5
186,193,1
186,373,2
186,148,1
186,263,1
186,35,1
252,186,4
186,222,3
122,186,1
186,36,3
186,98,1
186,95,2
253,251,2
193,251,3
254,251,1
369,251,1
255,132,1
256,593,3
209,373,1
209,77,17
209,4982,21
209,218,3
209,184,2
52,209,1
34,130,9
34,273,3
54,34,1
1852,34,1
257,34,2
258,34,1
200,34,1
498,34,3
259,34,1
68,34,1
120,34,2
146,34,4
769,34,1
34,100,1
5287,34,3
99,34,2
57,34,1
34,4982,1
34,524,2
242,34,2
8592,34,3
260,34,1
34,373,1
254,34,3
2335,34,1
95,34,1
34,382,2
480,34,2
4888,34,3
12,34,2
369,34,3
180,34,2
34,353,1
10,34,3
34,9751,5
72,34,2
34,820,1
2623,479,2
9,32,1
2178,32,8
32,504,1
77,32,2
32,300,1
32,820,1
17,32,1
32,25,3
369,32,11
480,32,9
32,498,5
32,197,1
32,26,1
32,382,2
45,32,1
32,100,1
32,150,3
2639,354,2
156,8109,1
156,77,3
156,370,1
156,460,1
156,2356,8
156,5434,1
156,417,3
156,130,3
248,156,2
156,348,1
156,113,3
156,76,1
156,92,1
156,145,4
156,4982,1
156,2576,1
156,467,1
156,121,1
156,105,1
156,441,1
156,8592,1
124,156,1
156,201,1
156,98,1
156,209,1
9,309,5
9,130,6
9,271,1
9,7261,1
9,3562,2
9,356,4
9,2479,2
9,369,2
647,9,1
9,218,2
9,594,1
10,9,4
9,29,1
261,595,2
262,595,2
2356,238,1
238,548,1
63,596,1
263,271,1
263,458,1
17,263,1
263,597,1
8,263,1
263,598,8
264,263,1
263,599,2
265,263,1
263,600,1
263,601,1
60,263,4
263,511,1
266,267,2
267,540,1
267,15,2
76,267,3
48,267,1
460,267,2
268,598,2
269,347,1
215,130,2
215,288,1
215,454,1
215,512,1
215,1321,1
10,215,2
25,215,1
369,215,2
215,2745,1
2178,215,3
99,215,1
215,205,1
215,382,4
77,215,1
215,540,1
270,364,2
271,8109,1
272,271,1
130,271,1
75,271,7
94,271,3
1293,271,2
169,271,1
53,271,4
4908,271,1
100,271,1
254,271,2
145,271,7
34,271,1
67,271,3
80,271,3
51,271,1
95,271,1
273,271,3
274,271,10
275,271,1
276,271,1
277,271,3
278,271,3
369,271,2
222,271,2
271,104,5
279,271,3
184,271,2
4982,271,1
280,271,1
3,271,1
281,271,1
3666,271,2
282,271,1
1724,271,1
146,271,2
283,271,1
777,271,1
284,271,2
1996,271,1
105,271,1
811,271,2
285,271,4
286,602,2
95,367,1
94,95,2
369,95,5
95,8109,1
193,95,1
1629,95,3
156,95,1
243,95,10
95,500,1
95,410,1
95,507,2
95,150,3
95,14,2
74,95,1
11,95,1
95,602,1
287,350,2
288,289,2
289,528,2
2623,289,3
811,289,5
113,254,3
254,533,2
80,254,1
92,254,2
0,254,3
254,279,1
254,2576,1
39,254,1
254,297,1
1925,254,1
3,254,1
254,777,1
254,500,2
254,449,1
75,254,7
254,536,1
254,107,1
115,483,9
290,165,1
2745,603,5
3,2745,1
12,331,2
3,79,1
79,410,1
165,261,1
291,261,2
145,3599,2
145,36,14
145,373,1
77,145,6
145,811,2
52,145,5
120,145,2
145,4795,5
145,399,1
145,254,1
141,145,3
119,145,1
145,564,3
146,145,2
121,145,7
145,277,1
145,34,2
145,5417,1
80,145,11
83,145,1
145,278,5
145,103,1
194,145,1
145,283,1
145,5287,1
70,145,4
3,145,7
125,145,4
145,418,3
53,145,2
4253,145,1
145,543,3
145,524,6
145,104,2
145,279,1
145,603,2
145,304,1
145,3924,4
145,4982,1
145,105,1
292,145,1
72,145,1
145,460,3
75,145,4
369,145,5
145,547,1
145,275,1
145,506,2
123,145,1
145,98,1
145,297,1
101,145,1
145,390,1
145,535,1
1437,145,1
145,1978,1
81,145,1
145,422,1
145,15,3
67,145,1
145,260,1
177,145,1
113,145,4
145,545,1
145,33,1
145,559,1
209,145,2
55,145,1
145,95,1
293,145,1
145,6928,1
294,145,1
145,234,1
162,145,1
219,443,1
219,554,1
219,73,1
219,405,1
219,27,1
219,433,1
219,205,1
219,504,1
219,2356,2
219,25,1
295,219,1
296,589,1
297,130,1
298,373,1
185,375,3
1287,1884,1
1287,997,1
1287,98,1
1287,100,2
1287,500,1
2178,1287,2
1287,213,2
1287,369,3
1287,604,1
1287,130,2
16,1287,1
1287,2479,1
1287,360,1
63,605,2
63,203,3
191,138,1
191,569,1
68,191,1
191,87,1
1765,191,1
2258,145,1
2258,146,1
2258,559,2
299,580,2
67,606,2
300,5913,1
300,214,1
65,2129,2
65,184,2
130,104,4
69,104,1
2234,104,1
460,104,1
2623,104,1
273,104,5
301,104,2
302,104,4
451,104,1
75,104,1
220,104,1
113,104,1
1437,104,1
5417,104,1
80,104,1
303,104,2
94,104,4
53,104,1
304,104,1
67,104,4
146,104,2
125,104,1
100,104,1
6928,104,1
214,104,1
3378,104,2
23,104,3
88,104,1
10,104,4
4312,104,1
305,104,1
25,104,2
39,104,1
306,607,9
243,77,3
243,1996,2
123,279,2
46,471,4
2356,498,6
2356,130,5
2356,451,1
2356,259,6
2356,309,2
2356,34,1
2356,820,2
2356,10,22
2356,28,4
2356,420,2
2356,369,6
2356,19,4
22,2356,2
2356,4795,2
2356,135,1
2356,1466,1
2356,250,2
39,2356,2
2356,608,1
2356,100,1
2356,17,1
307,609,1
131,609,3
1293,8109,1
1293,100,1
1293,284,1
308,1293,1
230,1293,2
1293,4982,4
254,1293,1
1293,603,5
274,1293,3
150,1293,1
1437,1293,1
8592,1293,1
1293,577,3
80,1293,1
1293,3666,2
17,1293,1
10,1293,2
1293,130,1
607,1293,1
34,1293,1
1293,216,1
647,1293,1
369,1293,1
4795,1293,2
1321,1293,1
16,1293,3
309,391,1
145,309,1
4253,309,1
310,309,1
28,309,2
39,309,3
10,309,5
25,309,1
4795,309,2
309,130,2
369,309,1
460,274,1
274,98,1
3,274,1
274,284,1
274,145,1
274,524,1
274,603,2
80,274,2
274,278,3
274,150,4
39,274,1
179,4982,1
179,373,4
179,142,1
311,40,4
312,40,1
313,40,1
40,426,5
60,40,5
40,522,11
136,40,3
31,40,3
40,4,8
286,40,2
40,9751,2
311,40,4
314,40,6
315,40,1
233,40,1
316,40,5
40,601,1
40,610,1
7,40,1
40,5918,3
8,40,2
317,40,3
40,104,1
162,40,1
165,2322,4
318,319,1
319,284,5
320,319,4
57,319,5
10,130,22
10,504,3
19,10,53
10,27,13
10,607,9
10,184,2
12,10,48
45,10,2
10,14,1
10,480,1
38,10,23
10,3378,3
10,25,11
10,611,1
10,354,3
10,359,4
10,277,5
199,10,13
10,358,7
10,205,3
10,4795,8
10,137,4
10,134,1
10,352,10
10,100,3
10,5913,4
10,180,1
10,357,1
10,498,6
10,18,1
203,10,3
10,214,2
10,150,6
113,10,13
10,4206,1
10,382,5
10,23,2
10,355,23
10,2460,2
28,10,9
10,434,3
10,70,1
10,2745,1
39,10,9
10,1466,2
2178,10,59
2639,10,1
10,1341,1
10,26,1
10,492,1
10,1237,1
10,2479,1
10,517,5
10,9751,2
10,4304,3
10,212,2
10,4888,1
77,10,2
321,10,1
10,32,1
10,647,2
38,10,1
121,100,1
121,146,2
121,221,1
121,545,1
121,254,1
121,184,1
121,34,1
322,327,1
323,327,3
324,327,1
311,327,1
325,327,7
326,327,1
327,522,2
328,327,1
315,327,1
263,327,1
329,327,1
330,327,1
331,327,1
317,327,1
256,327,1
195,327,1
38,327,2
332,327,1
498,15,6
460,498,4
498,36,2
333,498,1
498,612,1
334,498,1
498,218,1
498,311,5
38,498,5
498,104,2
498,130,10
137,498,1
219,498,1
301,498,1
498,587,2
498,555,1
335,498,5
369,498,2
1287,498,1
498,25,1
99,498,3
22,498,3
16,498,1
146,498,7
498,23,1
498,132,1
498,9751,1
203,498,5
498,226,1
321,498,1
17,498,1
77,498,1
498,327,1
5130,521,2
12,7261,7
336,218,6
337,5287,1
52,337,1
338,314,1
339,314,1
19,314,1
178,314,1
340,314,2
314,1748,1
341,314,1
314,9751,2
60,314,3
314,4,7
296,314,8
342,314,2
343,314,8
344,314,4
314,484,1
345,314,1
314,613,1
346,314,1
162,314,1
192,282,1
347,324,3
348,284,2
146,348,4
121,348,1
348,536,1
349,46,5
350,4982,1
350,136,3
5130,350,1
317,350,2
350,4,1
99,4982,3
220,4982,1
3,4982,6
86,4982,4
92,4982,2
0,4982,2
184,4982,9
142,4982,1
192,4982,1
185,4982,1
1996,4982,10
77,4982,4
254,4982,2
169,4982,1
4982,275,1
4982,1884,1
2508,4982,1
150,4982,3
4982,614,1
80,4982,7
4982,429,2
4982,445,12
4982,440,2
75,4982,3
4982,507,1
647,4982,2
8,615,2
351,324,4
351,5130,3
317,67,4
60,317,2
1321,354,1
130,354,3
498,354,1
352,354,3
820,354,1
137,354,1
224,354,1
353,354,1
354,8109,3
369,354,9
12,354,4
4312,354,1
354,5913,1
355,354,5
356,354,1
180,354,3
357,354,2
16,354,2
38,354,1
358,354,2
197,354,1
9751,354,1
32,354,1
219,354,1
2479,354,1
39,354,1
316,373,2
136,316,8
60,316,2
316,522,2
1852,434,1
19,434,1
42,434,1
359,434,1
38,434,1
369,434,1
38,434,1
360,434,3
361,434,3
340,434,1
77,362,2
0,362,1
362,524,6
287,362,1
165,580,2
165,554,5
165,118,4
165,113,2
708,518,1
273,518,6
363,518,2
130,518,6
105,518,3
369,518,2
364,518,1
2460,518,1
72,292,2
153,292,1
146,292,3
292,422,4
365,292,1
292,602,1
218,311,1
220,218,1
83,218,1
318,218,1
15,218,3
218,187,1
287,218,1
80,218,1
218,105,1
54,218,1
366,218,1
17,218,2
1321,218,2
504,218,1
4312,218,1
218,130,1
369,218,2
218,305,1
367,218,3
25,218,2
2178,4206,2
368,4206,1
2576,100,1
80,2576,2
149,2576,1
258,130,1
258,46,2
1239,281,1
281,105,2
193,281,1
123,281,2
122,281,3
1160,281,1
281,284,2
141,80,3
141,308,1
141,422,2
141,147,1
141,369,3
141,125,1
141,100,1
141,3924,1
1629,141,3
141,201,1
141,33,1
3718,271,1
3718,36,3
3718,8109,1
3718,480,6
3718,19,2
137,4888,1
2639,4888,1
4888,382,1
3718,4888,2
4888,353,2
14,4888,1
359,4888,1
203,4888,2
1466,4888,1
4888,130,1
333,46,4
1155,333,1
333,373,2
249,580,2
304,3599,2
277,3599,1
308,3599,1
53,3599,1
19,3599,1
4795,3599,1
185,3599,1
369,3599,2
220,3599,1
52,3599,1
15,3599,3
184,3599,2
147,3599,1
3599,4982,1
3599,104,1
460,373,1
1996,373,1
370,373,1
87,373,1
175,373,1
371,373,1
3,373,1
192,373,3
372,373,1
183,373,1
373,284,2
769,373,1
374,373,2
375,373,1
53,373,2
99,373,1
194,373,1
94,373,1
308,373,1
125,373,1
254,373,1
4253,373,1
373,524,2
58,373,1
373,591,1
376,373,3
39,373,1
146,373,1
106,373,6
373,536,1
377,373,1
52,373,1
2564,373,1
3591,373,1
378,373,1
379,373,1
380,373,1
234,373,1
381,373,1
8,485,2
2234,16,1
16,1735,1
16,145,1
16,284,23
16,504,1
16,10,78
16,5342,1
16,369,20
16,130,15
16,647,3
16,100,5
16,616,1
16,202,1
12,16,5
16,17,1
16,199,2
16,820,5
16,23,5
16,357,2
131,16,2
16,359,1
16,205,4
113,16,1
16,25,2
16,2178,1
16,434,1
16,358,3
16,2639,2
3718,16,1
16,517,1
16,2479,1
16,77,3
16,869,1
15,382,5
20,382,2
382,513,1
607,382,1
382,100,1
369,382,5
142,382,1
4956,382,1
28,382,6
355,382,1
352,382,1
383,65,1
383,37,1
383,516,1
383,31,1
248,617,6
8,618,2
52,278,1
192,278,1
51,278,1
369,278,3
75,278,2
304,278,1
5417,278,1
92,278,1
121,278,1
80,278,1
288,278,2
210,278,1
278,4982,1
1293,278,1
2576,278,1
281,278,1
142,278,1
150,278,2
278,98,1
3,278,1
169,1437,2
169,1239,1
169,254,1
169,445,1
169,145,1
384,264,4
385,384,3
386,388,2
387,388,1
291,388,1
8,388,2
341,388,1
388,4,2
331,388,2
28,300,1
28,104,1
28,142,1
28,212,1
28,369,2
28,4956,3
28,130,3
28,5913,1
28,608,4
28,4888,1
17,28,1
7,28,1
54,5234,1
5234,53,2
5234,3,1
389,67,3
222,407,1
209,222,1
222,218,1
769,222,1
0,222,1
222,418,1
221,222,1
222,184,2
168,222,2
390,222,3
185,222,2
179,222,1
222,105,1
369,222,4
52,222,1
222,777,1
1996,222,1
95,222,1
391,1735,1
104,1394,1
392,1394,1
66,393,2
393,619,1
394,110,5
80,374,3
460,363,4
363,590,3
363,620,1
363,130,1
239,363,1
363,621,1
68,363,1
363,271,1
178,363,1
293,363,1
0,363,1
127,363,1
395,622,1
84,288,1
1437,288,1
288,3742,5
145,288,1
288,407,4
94,288,2
288,577,4
252,288,4
203,288,4
811,288,3
70,288,2
5,359,1
359,281,1
38,359,2
359,34,1
359,14,3
359,130,1
